Mileage,Age,Brand,Horsepower,Price,Accidents_History,Last_Service_Date,ID
26569.784872561006,8.436475202595982,Ford,191.25820960926774,17452.867088400424,1,,1309
38867.52469390337,1.2066494538423844,Ford,195.43776143015197,20193.3218532177,0,2023-07-05,1750
43973.54386810249,9.824621044111833,Ford,227.4246276705926,16335.574759201398,0,2023-03-27,9010
65183.907650980036,1.0474854827767222,Ford,168.53470036037936,12025.485811560851,0,2021-03-05,1510
22910.956060948676,7.5781460297371686,Toyota,122.86133627568015,19392.527837170604,1,2022-07-28,6824
55721.24381313756,1.479111457346507,BMW,211.6611704740773,13217.725848666254,1,2022-12-11,9
58561.827940723604,9.979818120946058,Ford,107.86295023999976,14467.989394633983,0,2023-04-25,2276
57214.547750519356,0.9440033852282237,BMW,149.96928374421236,17008.672628187862,0,2022-01-27,3275
73772.30791023526,5.387082535651173,BMW,189.25186219261622,10720.358219777332,0,2023-05-05,7771
52463.41633231001,5.382582499869688,Toyota,125.93082524770341,17282.18387407002,0,2021-10-20,2344
24310.560159763172,6.899582074866997,Toyota,118.56870602103234,24863.80241099385,0,2022-07-17,6462
46410.551132864835,8.174179501988373,Ford,108.1886500633506,15019.621416280967,0,2022-05-02,9678
46156.50953006842,4.867171546095599,BMW,165.75736392517507,11926.92971393834,1,2022-10-22,4882
74127.83233923085,4.992021090336326,Ford,148.21446994917548,15624.508834400065,0,2023-01-02,250
59658.56110250923,0.7629994632051162,BMW,84.88509384145046,17259.64118452308,0,2022-10-29,8952
55672.4377940326,7.913930387577761,Toyota,134.75123596109214,14140.480910270715,3,2023-05-04,1156
42066.95219665827,4.033138168471607,Toyota,220.70744592504707,19783.939822212702,0,2021-04-07,1009
41228.43595373798,3.9435192492219784,BMW,230.94659643258012,15370.552639499441,0,2021-12-14,8317
59253.298315899185,7.851822102803689,Toyota,127.99723205365389,14135.604993126788,0,2022-11-16,9126
43552.917349390234,4.7148588090902,BMW,42.97434784105572,13241.999172293541,0,2020-10-18,6656
57449.227977257775,2.7258379648439135,Toyota,135.7303223744564,17158.68314032418,0,2020-09-29,1822
89940.90070577117,9.107375610052394,Toyota,99.48799607099178,4651.059549861144,1,2020-10-27,2443
58460.12802610714,3.329224037979847,BMW,137.8401517702319,17205.720536084402,1,2023-06-11,7331
7966.958024124302,7.123374361336763,BMW,170.45535552008613,16773.62143641036,0,2022-02-09,8223
34266.49442805928,8.860628513473452,Toyota,171.22481357781174,14492.048080175155,0,2022-01-27,5034
53594.35871134245,9.30967532572797,Ford,80.97807118967744,17110.68439015019,0,2022-11-05,2639
45236.85359104701,,Ford,146.35512598949805,19233.756437421063,0,2023-05-27,5930
69916.74043936975,8.456225589346785,Ford,142.62151652329086,5643.541162397929,1,2020-11-25,1067
32204.26998977447,1.809676264338217,Ford,90.9160817557304,19544.397091592182,2,2021-01-02,1954
64410.40097690989,0.5130866183311378,BMW,183.31275496526484,20013.854769601025,0,2023-08-20,2220
33261.54521059408,0.41387811207380776,Toyota,88.47603463468327,20332.647625392005,0,2021-11-11,3294
59331.127947771536,3.137977171002909,Toyota,101.41539407186524,23309.06725327342,0,2023-02-07,9002
63659.685083449556,0.378085503217499,Ford,114.26568120883664,14098.27021414342,0,2022-10-23,9822
26063.335828380288,5.222828495120234,Ford,103.13202659966089,21687.543774341557,0,2021-08-12,9383
51861.7743160074,0.61387903029676,Ford,152.02085326504923,22820.121655332765,1,2023-08-17,2603
72207.72187151636,1.037455429652312,BMW,137.8362706737879,11335.457516855864,0,2021-12-28,6857
33601.607263104204,6.814334990813108,BMW,105.84967719490226,11157.115506596816,0,2021-07-20,4323
69521.42107497141,7.721024261558168,Ford,111.31899077470086,14671.175259385796,0,2022-08-16,6016
37187.58108778468,0.9775912392053465,toyota,166.71882732608051,22345.9129053257,0,2022-12-19,7782
38668.0591045155,2.6906315368261193,Toyota,100.14030989943885,24180.01450735578,1,2023-09-11,4526
20955.802912302395,5.96143336808424,Toyota,199.75439124018078,22783.46214124045,1,2023-08-08,2398
46698.86330269466,7.488595846404021,Toyota,139.19681661512408,16624.30511598956,0,2021-04-01,3077
40571.636296331155,4.00680898855856,Toyota,184.87304495129365,21640.130770537344,0,2022-10-24,9725
42493.85499043604,1.9298210794577952,Ford,138.1684482491296,16090.975187390944,0,2021-05-04,6057
39099.31961025803,8.22576301171341,BMW,258.8505890804051,3680.6963730527714,1,2020-11-09,3503
29773.8036836582,0.37098496526235536,BMW,194.68376760395114,20225.525970670293,0,2021-12-07,5380
49955.52872842516,5.624416130817604,Ford,141.54484859750826,15697.790960982067,0,2020-12-13,5948
56220.11399913831,6.156649333921375,Ford,164.57856169733455,17824.87897774069,1,2022-02-28,8878
84357.00605795809,2.2140809653603255,Ford,187.13413728732678,8888.500607690534,1,2022-08-06,5462
61659.15445651933,9.798315439620893,Ford,216.42440091271902,10445.152222690194,0,2021-04-08,659
54318.731483229174,9.173000411235398,Ford,127.83613520192623,12605.510737057313,0,2021-12-06,8122
42176.304830099405,2.346492197003105,BMW,196.1320819728734,18029.135921042845,0,2022-07-07,4247
45466.25404317395,5.122234455782525,nan,173.8218265312884,11356.725611802533,1,2020-12-01,5620
71184.91559056165,,Ford,101.57662046442712,9021.392641454057,1,2021-08-04,3418
32639.671112137195,5.1900755377796735,BMW,179.31937939500224,14832.658087260592,0,2021-06-07,9986
31600.675109050768,1.4790494742126536,Toyota,116.39342295900647,24945.118974102606,0,2022-07-30,1859
49635.108134015965,4.193509917347735,BMW,146.25378557092634,11822.078496875598,1,2021-11-23,765
69197.18030942034,9.253924603308462,Ford,53.23840238497014,13174.1369901201,0,2021-09-10,6585
22549.57174358285,1.1197138032779375,nan,84.31104855307356,21565.668758714128,1,2022-03-02,9805
50705.991419877406,6.837175752899485,Ford,143.07740247272227,20851.912109277295,0,2023-07-17,186
30307.254881753124,4.311922001203951,BMW,114.50322824338565,17890.442479471672,1,2022-09-03,160
44667.57838087322,4.131662619022364,BMW,122.55336882394468,12286.584699193952,1,2022-09-04,4070
49832.965589889995,5.1195604643250405,Toyota,140.96200350574043,21050.76246549579,0,2023-02-11,8715
19725.77197468675,3.882147904010403,Ford,154.8022471187033,18744.126932102146,0,2022-02-24,9942
74004.01728123138,,ford,94.03982708047829,16843.606565328,1,2023-05-26,1376
59040.614846439945,4.120593377116154,Toyota,110.47648870102968,17106.513514524373,0,2023-03-12,4913
50571.91076142402,2.6129461457766077,Toyota,148.0493901183007,18099.15639465744,0,2022-07-16,6577
66240.08423136597,6.446779033824701,Toyota,160.34495243033186,17143.557409801895,1,2022-07-18,7673
66325.02814714261,9.215654830951198,BMW,186.20926527244364,4797.258112913105,0,2023-02-01,8763
49053.05150035396,3.0944953629927117,BMW,113.18547729288659,17447.197512384355,0,2022-03-31,6841
63372.72979983867,6.423917699491421,Toyota,125.12140028427893,12682.76997842726,0,2021-11-25,2240
51014.5134510038,2.825513558389674,Toyota,177.78445269717287,16765.694854184138,0,2023-03-16,5368
65561.67195096365,5.1197492495854835,Ford,9.96068540307192,16491.47635820967,0,2021-02-23,1055
51412.8845046522,2.2193415638011005,Toyota,139.72788265452672,15975.821432153836,1,,8868
58969.197370882706,3.42547995787465,toyota,191.57549674890308,18953.22196968659,0,2023-08-06,8225
27756.749636389362,,Toyota,143.61581342223613,23568.97086170165,0,2021-01-26,2034
53155.390499447196,1.1776113047139714,BMW,107.21462402092388,17588.832563286996,0,2021-05-25,9713
27355.07590897552,8.167522208877049,Ford,140.83045966680424,21200.82891442037,0,2023-03-01,5665
43533.554937338646,8.325961533454587,Ford,237.95073921617148,7945.924833303172,1,2020-11-21,7462
53880.74660344619,4.286859808129494,Ford,80.18174141011816,19504.715022661978,0,2022-09-05,615
42174.55212578277,1.0867295331553428,Toyota,174.07854328383578,15798.028360496759,0,2020-11-03,9189
32432.144968487893,1.8911778954883895,BMW,206.15057756919515,17148.755657885322,3,2022-05-07,7478
65160.40573981707,9.687024546738257,BMW,127.69835082162342,-2053.2896739181388,0,2021-06-14,1368
26728.38292645534,1.9776114073697992,Toyota,153.05515121414717,22607.151744283143,1,,9018
41121.37829791409,1.162821254650872,Toyota,125.94007675678711,19875.060220176227,0,2021-12-04,5298
45912.00877268361,3.9074000582160706,BMW,131.60733771477317,16515.994446586927,1,2023-03-08,8636
61157.00230648973,0.2957265812830301,Toyota,197.45312404807706,10814.983289494547,1,2021-12-16,613
46533.47588610505,6.377696458650873,Ford,59.0788103939214,11882.619759252611,1,2021-02-10,9960
55085.88883913646,2.049692188457742,Ford,197.22771620131763,13544.386295918885,1,2021-02-09,2017
45864.94198159165,4.860034646056995,Toyota,157.4783226917806,18948.526420751306,1,2022-10-15,1606
47412.76524339559,5.3670425332459715,BMW,197.1501628169112,9861.391688769636,2,2022-02-08,4709
74909.11339841771,9.283330925386885,Toyota,104.25631549261769,8409.312563560483,1,2021-05-19,6060
44190.29843814725,5.477531785693859,BMW,66.61820400339387,17244.368130099865,0,2023-09-01,6776
41205.19962183302,9.062129562245374,BMW,197.32455845005074,5221.156154764405,0,2022-01-15,2274
40546.61378554093,1.489808967677504,Ford,129.07680258648566,22400.391697241783,0,2023-04-30,1818
46871.01016663317,9.270067847489804,toyota,148.91946870989125,12862.743009864414,3,2023-08-10,5384
49463.4166289426,6.995192226288048,Toyota,188.7405030447786,17391.089321439675,0,2022-10-09,5985
52129.2974498117,1.7094955422760316,Ford,179.14634187692232,11952.03942464972,1,2022-04-17,3103
65869.36342222827,2.9442591652592576,BMW,156.13609959826246,16293.083929485936,0,2022-07-14,1317
55733.041816779405,0.6473980874783591,nan,145.84690001479083,17193.68895319356,0,2022-02-23,9121
48952.15252615724,4.823998127880386,nan,71.29767070792722,15808.959766910979,1,2023-06-18,5847
48584.11240383222,9.256329124393535,Toyota,243.8154417807924,14739.542489474217,0,2021-09-19,4813
72417.26816737054,4.204051540181178,Toyota,175.61921725720393,10750.552611124931,1,2022-03-05,7856
35415.23122960224,4.138706689763509,BMW,119.95338979497464,12091.686909147706,0,2021-04-14,7860
78013.36985224951,5.781104107798223,Ford,140.31698047694113,10131.327114841879,1,2022-02-07,4441
56208.705051653495,7.788555215010241,BMW,145.55128901842505,7154.0880532925485,0,2023-05-02,1319
70968.44391630104,0.6084243458387784,Toyota,147.1738859950129,13484.612750618579,0,2023-04-08,8716
37770.865082953125,9.267471088454478,BMW,176.79729283278252,8632.827926563841,0,2022-10-09,616
54406.614661486296,9.337709367297483,Ford,217.89617211470505,10820.419452995577,1,2021-09-02,2850
62248.023196606555,6.271912945576284,BMW,124.92355883768698,8069.609753208675,1,2021-02-22,5434
42457.74949036192,7.255912918109767,BMW,212.59129588925038,8777.234984847024,1,2022-06-20,9943
51934.74366136116,0.6003286029426502,Ford,184.45833935340863,15655.341459824656,0,2021-09-30,4173
44071.669012249105,6.1814095827087545,ford,106.65882882365878,16972.25022923524,1,2021-11-13,8451
21293.859937077395,5.9814889373772315,Ford,127.87033279470828,24858.543486250357,0,2021-07-26,8318
88998.00746568585,0.6334502512893636,Ford,173.33132944532537,11403.16704624906,0,2022-06-21,8023
57167.12843924704,9.187033173373461,BMW,229.89740029709395,-1368.9801888750599,1,2021-04-21,8741
54105.94174287086,5.40159557107785,Ford,177.23434958783872,14419.547119243478,1,2022-01-03,3889
44781.31776010771,7.07659727537777,Ford,215.71255091539655,19141.174980246382,2,2023-07-27,7457
59287.323824082334,3.5924264062264353,nan,221.56954529339401,13144.012018648506,0,2023-05-18,1225
55321.36539669827,0.3549290758599155,BMW,206.86907030741548,10376.703467188365,0,2021-06-08,7045
17553.535274058115,4.385140917009186,BMW,165.49101999027067,19284.029309565172,0,2022-01-25,2215
67312.76045741029,5.590259315099929,nan,159.37821228660724,13061.299168916337,0,2022-08-14,9047
30015.567997177688,8.118651459917901,Toyota,154.67447962380217,16988.44040995205,0,2020-10-04,9444
38341.57936767298,1.3112037413508404,Toyota,175.60825966551965,21968.582918904052,0,2022-05-27,7473
61598.79466103899,1.6476490315500458,Ford,97.10943926895544,20787.87190431054,0,2023-08-30,3591
60333.44999911898,4.290137108455464,BMW,143.60823277470075,10842.246037298477,0,2021-09-10,2227
67116.5279998636,8.251477912852579,BMW,156.8817286285752,6786.404783999563,0,2023-08-20,2275
56158.977529075586,5.416422915626176,Ford,103.11136021202228,16070.615203448659,1,2021-11-05,2742
53820.73305040675,3.0402164588958955,Ford,186.777421447442,12018.00466299487,1,2021-06-11,2853
77878.34282886655,4.009127323084788,Toyota,105.6409078859977,15321.483788423306,0,2022-05-20,1637
40357.23051556148,9.00045570113815,Toyota,187.673428870244,10370.582671423788,0,2020-11-09,1498
41778.69218791196,7.286978986682412,Ford,198.16690159288356,11635.636068585307,0,2020-10-13,5672
44027.77806874887,1.479745766615994,Toyota,174.88971936003986,16047.191762049395,0,2021-06-07,4352
45979.94943572929,7.811782085684592,Toyota,192.92670960322835,8873.742266393569,4,2021-06-06,2421
72677.97957794445,1.5711613223869303,BMW,93.212141272118,16493.4929248424,0,2022-12-14,20
41685.355601430485,0.817930757153571,nan,131.5779016168452,20719.230157462374,0,2022-01-01,510
58934.17929941823,8.049731940035949,Toyota,216.6732457361064,10109.008335874867,1,2022-03-19,6439
49176.67722868417,9.20543242221186,BMW,74.01497194709053,4518.926927406386,1,,1031
60223.91777422441,7.4735090301344425,Toyota,169.76624904975594,16133.159261726923,0,2023-03-23,4864
56393.880961671515,7.993880680782421,Toyota,177.51476245343764,12628.000947797578,0,2021-10-21,4136
71149.28207594219,0.7228576139578391,Ford,199.33610146444462,14959.532253160374,0,2021-12-28,6213
37134.946931369006,8.056069161573312,BMW,186.19684637536363,11548.142009424382,0,2023-02-06,8411
27006.184198548082,6.5100281029364435,Ford,142.50290912212145,19597.761413106626,1,2021-01-13,490
52907.4760539262,9.624750040550563,BMW,202.0691285449466,-2355.6413487491172,0,2021-02-08,3423
59345.15293941109,2.329320322593386,Toyota,173.9231686639925,14394.330884652674,1,2023-06-23,2855
32522.752388249653,0.014690061423702216,BMW,170.20737593995645,19070.561776601447,0,2021-10-29,8226
55835.03210980219,0.8267089712495146,Ford,258.0165507267361,11969.055503924574,1,2021-03-02,5582
57518.74094434148,2.8100706487069904,BMW,210.12506145943402,11088.48631097962,2,2023-02-07,2619
45367.956359821255,0.01789790322220486,Ford,139.67909029493012,16474.426611666746,1,2022-04-09,1130
65988.90228075333,8.373133120106974,Toyota,38.01743484776428,10582.587596303074,2,2022-02-21,6129
38553.263069824454,9.394560179124195,BMW,11.40172112411014,7079.723140514268,0,2022-02-14,7432
56593.25309046962,5.538631814657798,BMW,83.88245172485168,7291.001733388899,1,2021-11-22,5610
53384.129817066554,1.6958959459097844,Ford,152.48137506597928,16834.64120270975,1,2022-08-17,4231
50245.07126169339,6.273970248168016,BMW,215.2247798749753,6512.65422751398,1,2021-02-15,219
36683.29795046097,3.6682236439769857,BMW,143.7035172120761,18360.882573167768,0,2021-11-09,6137
35530.90363690604,6.168877802531492,Toyota,210.64843612146268,16448.22089725196,1,,5176
61531.55966599213,9.95082066501174,Toyota,186.0910373234242,7147.533843973772,0,2021-03-09,7226
32739.6199361503,4.246977056919615,Ford,24.261054954382672,27447.665344720095,0,2023-08-24,6979
32740.915463689238,7.822771643733395,Ford,204.03468979978942,22518.695374955652,0,2023-04-09,4057
45556.52518402689,3.5236623536044775,BMW,117.71073570369765,13409.88097500533,1,2021-03-04,4161
45710.61272772241,7.569844940686346,Toyota,165.13644840075057,12656.104826038802,0,2020-10-07,4116
42840.70594395156,0.7099909226299395,Ford,130.06316956227815,13645.597149361893,2,2021-04-20,1779
72723.23440839509,7.067798196054845,Toyota,175.39751434553264,7262.9408230495355,2,,6095
63833.1000734979,0.9895565125791772,BMW,194.4928404452989,15894.025236799935,0,2022-07-28,7158
60795.02255805997,0.26030224674931657,toyota,192.0388611651669,12822.497747488924,0,2022-10-09,1837
54914.347688521724,8.81237571488412,Ford,101.31198432949293,14109.241239132927,1,2022-01-25,636
48703.170759334294,3.596488810184315,toyota,162.8269817904238,18688.79153793988,1,2022-06-26,9559
51532.67490415956,5.881297559491941,BMW,276.76838043414466,1096.5516375396073,1,,5379
60479.75351461633,0.2286034397999137,BMW,214.66055289897724,17567.743089702402,0,2022-11-05,7951
72340.3394311172,3.6079542286106268,Ford,215.4222952915818,6786.363768002973,2,2021-04-06,1509
37015.495376209605,0.53177579847563,Ford,206.3015160414597,17188.628256186777,1,2023-06-06,2180
44993.135594696534,3.4039178720378285,Toyota,186.7994257128886,23868.035105287654,0,2023-06-12,1285
41080.25345419392,2.5961477713664385,nan,98.47765821701745,19368.804554413815,0,2022-12-03,1778
55040.23613992988,7.55606421595335,Toyota,198.72838007876922,11153.009114704102,0,2022-08-23,6386
27464.05145927431,2.4684592050718743,BMW,70.51458726066127,22943.668403398908,1,2021-11-16,7930
-39067.86813878057,7.646654092051191,nan,-163.28143075821123,68853.50315657315,0,2022-01-31,398
48628.43403125734,7.439909887728533,BMW,129.3839239651985,9195.357724695274,1,2022-11-03,4038
29699.167127784298,,Toyota,144.86395384514765,16106.256898191816,1,2022-06-17,7412
56013.285186561814,4.3177138085735765,BMW,129.5225032848757,10368.021010365834,0,2021-08-08,3174
53659.349358619766,0.27789487979944516,BMW,97.32520509761716,16708.64708707532,0,2022-06-22,476
30079.930590528355,7.133640594559716,Toyota,263.0452386847543,17151.026341399553,0,2023-01-28,3517
40616.6444733612,8.102440844424843,BMW,160.64264280462015,7650.954483940137,1,2022-06-09,7856
-51176.507621369805,2.628353360875504,BMW,-217.55757094016963,68853.50315657315,2,2023-04-13,6253
74270.81403500338,1.080015844823825,Toyota,149.18093501832828,14399.86514828552,0,2023-02-27,7628
36444.63604901386,8.964826252185293,BMW,29.932528072896787,6962.5340345028435,0,2021-08-10,8135
107024.90322450674,6.17329719619644,Ford,127.12672736187952,6927.889535452241,0,2022-05-19,2317
47785.43878227744,6.299607074796252,BMW,131.46326076215766,11436.505777906772,0,2021-05-31,3202
-53506.01585508341,6.470558919140595,nan,-107.77841985046012,68853.50315657315,1,2022-04-03,9581
52387.87650003217,1.5984605796805995,Toyota,160.89817000114815,16001.918743986476,1,2021-07-24,6685
29283.498708755636,9.358360142997617,bmw,189.28861129801777,7275.664403181654,0,2022-12-28,3038
40213.8712641947,8.717895851144974,Toyota,206.37625636118076,15672.1581507126,0,2022-03-23,940
57406.126660237824,4.096794649589716,Ford,150.99438844583793,16311.365435810068,0,2021-04-20,5341
65719.5823395208,6.902621570556146,BMW,125.65446491982857,5996.51650176158,0,2022-04-06,5686
80521.43816031731,2.634846692308641,Toyota,6.786575465905827,17103.481952965685,1,2023-08-10,2583
28547.97188864102,3.392396282439475,BMW,137.52579511461175,20681.18054227861,0,2023-05-07,1033
65128.95930290155,3.5160764473265385,Ford,189.61192600849648,9846.332073567986,0,2021-04-19,6496
45393.02419761974,0.246845740460655,BMW,121.12277107069735,16068.825448519292,1,2021-11-02,9777
34446.9925831348,2.0939432142865435,Toyota,88.97407004611364,25388.31154103626,0,2022-11-07,9736
63064.42673257429,2.7168135813174477,Toyota,134.52199136169259,18175.419501861415,0,2022-05-11,4539
65456.57401123407,5.3029351745840545,Toyota,91.92579260873573,19412.864093796125,1,2023-01-04,4399
57040.583380081254,1.0227735303949215,Toyota,146.02657949149025,19240.82682521474,1,2023-06-26,3156
54666.8666914048,7.439484279843109,BMW,135.0972422586144,5774.617396531365,0,2021-12-22,9216
37081.76669902038,9.156914153497794,BMW,151.21279929149054,3768.6636047251923,0,2022-01-11,89
51447.18713907854,7.34951339580822,Ford,146.69293920268592,9503.655853926002,1,2021-09-30,2471
65177.63649491283,5.622381594924494,Ford,34.89879951812462,15613.67460500115,1,2023-07-07,995
23884.657874616478,7.6747831922796195,Toyota,151.0476415299976,22697.11575407575,0,2022-04-11,6692
70467.97772153707,6.235774122370806,Toyota,166.230348324047,15867.973342746725,0,2023-06-10,1760
18733.517969577064,,Ford,23.313134707471633,26685.34025065035,0,2022-04-05,4122
57442.691184325704,,BMW,159.7576160878979,6386.808498361973,0,2023-09-04,1720
48832.178660887235,3.924666186260425,Toyota,57.78807882814385,22258.86152808568,0,2023-07-29,4743
58162.17128537012,,Ford,234.72699527018565,13319.972488639196,0,2023-08-10,6963
56255.65254451405,0.48347194001367777,nan,169.8503630217851,15534.302622585325,0,2021-09-24,6110
54905.993136815334,3.855456776809947,Toyota,189.28528517624738,13780.197761490712,2,2022-08-19,3906
60084.42135518653,5.928977624010155,Toyota,124.07354569373632,13174.412974554201,1,2021-09-17,4962
83654.0284187396,8.29516640558441,Toyota,61.13022327996211,9987.945859125854,0,2023-06-22,946
81852.8963447026,,Toyota,105.20411973618089,5691.828025599736,1,2021-03-15,5389
57815.97314679138,4.48313688960427,Ford,226.68287373630181,17302.09486623488,0,2022-08-21,5414
49475.719664183984,5.3799037226251745,BMW,256.4032526560769,10384.652350592132,0,2022-05-31,3943
55392.56599356515,8.435008643936305,Ford,23.004560540236767,11978.628820407444,1,,6809
43296.93402420055,1.288653547505909,Ford,118.17711697316653,23573.360133293736,0,2023-06-05,1992
65019.965260200945,2.524091112789381,BMW,178.15831270807612,10057.295501407623,0,2022-05-11,861
50053.74808931875,0.4867645966913714,Toyota,258.2998666533251,12275.988999754623,2,2023-04-18,1539
46749.02794136692,4.175428510188493,Ford,17.898657922369324,16266.75488960457,0,2022-05-03,6665
45611.08689262864,8.765825736691525,BMW,218.90200604100673,4623.756554813857,0,2021-07-18,3925
59989.50719104307,4.25408547654528,Ford,169.33662040466336,17410.263957386567,0,,7215
21189.41601605105,0.5170972473705238,BMW,117.0311424524936,24148.646905754544,0,2023-06-30,5366
48284.97260191435,2.285550257603659,Toyota,118.42561956904156,16098.112829285921,0,2022-01-26,5545
42563.06758182186,8.232501331464647,Toyota,160.1724392894835,11257.35471436129,0,2021-06-17,9894
53465.280233259145,7.425282586935403,Toyota,214.3944400106471,10797.214095717294,0,2020-10-09,2240
42736.84367391645,0.46169695452446424,Toyota,161.45244190517462,14314.506134600182,0,2021-05-01,6172
59930.08049677854,7.126897771616186,Toyota,159.71432136199243,9351.630193610827,0,2021-05-11,9820
45364.80546429317,7.561116530041684,bmw,154.96457026549223,15633.775429103225,0,2023-02-18,9576
34240.19245118766,1.7942040244741364,Toyota,212.1031154540891,18301.974636723604,0,2021-02-10,529
46945.774716809174,3.978794562599788,Toyota,142.13098375859602,15210.048379994878,1,2020-12-23,7704
57140.47075157172,1.5041733146828873,BMW,139.5151869976714,21303.9869292064,0,2022-08-30,3253
26301.042054933143,8.087963847814335,BMW,76.33443654887604,13973.956465796153,0,2021-08-24,9013
56259.78231547753,7.444630740477364,nan,144.34049396083716,11202.601679570234,1,2021-03-22,2661
46608.162953540654,8.930837091964431,nan,152.8399445367327,6692.68599920968,0,2022-07-06,9876
56002.35812550835,5.614162080757035,Toyota,205.61963804131705,17580.741762696445,0,,3813
30242.378167913084,3.8301188249873244,Ford,181.10708397873753,19377.203898327156,1,2021-02-28,7927
48256.554494192766,1.5747785907740697,Toyota,137.53802608473504,17923.719021834913,0,2020-12-31,4105
43196.70348636838,3.891041943763601,Toyota,30.70932841862046,20181.60058280916,0,2021-08-16,8248
34959.971189453136,9.736269962839451,Ford,227.83130674272473,15572.208265404919,0,2022-07-31,4019
51973.60951862103,2.2187448682775046,Ford,211.13892332430237,19721.626159208747,0,2023-01-28,7491
37920.52412222627,9.200805449433547,Toyota,94.45633255437376,17483.55942545967,1,2021-07-05,8713
55005.114910614,2.872024621277156,Toyota,172.00749570341748,18963.352670825454,0,2022-12-08,4133
40490.17011024918,0.007266990280656582,BMW,88.59855760207992,12857.819944128743,1,2021-06-03,6974
60043.435107636236,7.660041259559528,Toyota,67.31557690027488,18622.840879451905,0,2021-07-25,8123
29378.084172371306,9.288137115834862,BMW,100.10114050853109,7773.603428978746,1,2022-11-22,6741
36321.78052183983,3.5951571324148346,Toyota,177.66505072190438,19433.770721790966,1,2021-01-15,7207
33500.43788646039,3.699584038350557,BMW,173.44888167426558,15336.637928508833,0,,7207
57905.06312681989,3.4934616318525515,Toyota,143.71642479104767,18640.65375693395,1,2023-05-13,3756
46467.45028499221,7.522174496771509,BMW,118.76984094190101,6664.07006912699,0,2021-12-25,9809
56048.9681024487,0.27735566309419535,BMW,86.38358636649366,15261.208178399615,0,2022-01-07,7392
57331.78613965207,6.194136325088634,Ford,142.4336841086216,15726.396098415142,0,2021-05-14,5727
43513.52032132333,3.5231884144511394,Toyota,156.00671421472055,22315.306362497173,0,2023-05-15,7287
35702.307529773934,7.359684709773223,BMW,121.97080388387748,6092.999223592215,3,2021-06-13,8662
49331.0091091164,8.260991034111457,Ford,238.2645982229686,16850.249919173282,0,2022-10-20,1995
77328.72646790609,4.045278785001656,BMW,281.32521111835285,4880.6946941497845,0,2022-06-02,3431
58224.9219574697,6.081026640537153,Ford,152.01664854971392,15427.326468781317,2,2022-02-26,8381
46648.60831707956,1.7131443072996289,Ford,147.74716925024538,15356.121035934902,0,2020-12-25,8304
59828.95596083897,5.213326689573689,Toyota,69.5969332424031,16076.546490924236,0,2022-06-15,7016
54895.626345904864,6.357439833950753,Ford,77.85605641124562,18651.19435167511,0,2023-09-20,5060
57979.61958510787,0.27689866481070413,BMW,109.47091867184236,13904.171581999359,1,2021-10-27,7510
50247.37230471297,0.9760052569801925,Ford,121.44871569947674,12192.083073120877,2,2021-06-08,1580
47831.49774599396,9.305106167465388,BMW,146.44138708019972,2765.1811788135983,1,2021-06-08,8377
38652.597066788774,7.383569836420978,BMW,194.58005872446574,10285.290621419887,0,2022-05-16,1647
64251.32626288384,9.315062661175666,nan,146.72821032676563,-3013.2258790409523,1,2022-09-08,1644
37134.46065429659,3.512464366663688,Ford,140.15788036043978,21316.615480144774,0,2022-01-08,5913
43275.75801261807,7.729869603729297,BMW,282.60448017875933,11043.135472422342,0,2023-08-25,5091
35930.78607107767,0.2579116348956856,nan,104.93493302397121,21680.125570401186,1,2023-01-11,3790
51629.7230554228,7.0068493420560065,BMW,100.8290583583971,3019.9066940872,3,2021-11-12,9654
77890.19500777443,8.65275405155818,Toyota,150.14803828140646,9746.398640955831,0,2021-06-05,1041
29783.614082863303,0.6197714607419669,Toyota,165.00130883985966,22488.791013241967,0,2023-04-15,7504
75286.88453988955,2.8198659144402383,Toyota,223.711206235657,5883.322239839861,1,2021-08-01,9005
61257.2380587956,2.085276820029706,Toyota,113.72190449202984,19647.671344611757,0,2022-10-16,5483
57621.018640872164,2.8404556212217456,Ford,144.10938120785363,11397.599285921511,1,2020-11-01,2757
71219.14614033456,3.9813136810302483,Toyota,131.3535069905252,14489.67079266511,1,2023-01-01,8254
57692.54686389135,1.0714531786189696,Toyota,211.79228472661438,13502.365935471767,1,2021-10-11,3890
39135.33021153316,3.304225120641303,Toyota,175.9796479809257,18782.11849684489,1,2021-09-20,657
49710.15812043105,6.8416192320409195,Toyota,121.73351792629617,14596.630502298467,0,2021-03-14,7055
56022.485826354314,9.19405988910597,Toyota,138.6015600443631,10554.9249706916,0,2021-12-30,1721
59132.65751713176,4.441674377121183,Toyota,131.85896698229035,18173.131704150288,0,2022-02-21,156
43340.59986440762,0.6945752761946133,BMW,166.70615879949753,17052.77775427843,0,,2591
52750.08798886402,0.6062709089521778,Ford,160.47045270726903,18269.946448535604,1,,8780
35056.81039443401,0.4982754879289264,Toyota,166.9701568492121,21919.899633689598,0,2022-04-09,1842
37763.12687009043,0.5481582681013986,Toyota,148.79675290556017,22235.60543699536,0,2022-06-12,8212
62008.47205146495,8.960522514968511,BMW,198.29877248750327,393.9929926661116,0,2021-06-01,5093
54067.55276955966,2.85340370117794,BMW,79.18541493992717,17734.425211062768,0,2022-07-24,7312
60553.78331965083,7.299262003115329,bmw,109.45481424605735,4660.288339240566,0,2021-06-01,5814
